Stock,PCR,TradeDate
IOC,0.395828,2019-11-26
IOC,0.427488,2019-11-27
IOC,0.421973,2019-11-28
IOC,0.632785,2019-11-29
IOC,0.626229,2019-12-02
IOC,0.593097,2019-12-03
IOC,0.585470,2019-12-04
IOC,0.556361,2019-12-05
IOC,0.539717,2019-12-06
ITC,0.490508,2019-10-10
ITC,0.500621,2019-10-11
ITC,0.478281,2019-10-14
ITC,0.473913,2019-10-15
ITC,0.478469,2019-10-16
ITC,0.468592,2019-10-17
ITC,0.475877,2019-10-18
ITC,0.452378,2019-10-22
ITC,0.447701,2019-10-23
ITC,0.422066,2019-10-24
ITC,0.346061,2019-10-25
ITC,0.393082,2019-10-29
ITC,0.564757,2019-10-30
ITC,0.593011,2019-10-31
ITC,0.554467,2019-11-01
ITC,0.508888,2019-11-04
ITC,0.545271,2019-11-05
ITC,0.522976,2019-11-06
ITC,0.556832,2019-11-07
ITC,0.493620,2019-11-08
ITC,0.486004,2019-11-11
ITC,0.454449,2019-11-13
ITC,0.440367,2019-11-14
ITC,0.438909,2019-11-15
ITC,0.431324,2019-11-18
ITC,0.420676,2019-11-19
ITC,0.406123,2019-11-20
ITC,0.385396,2019-11-21
ITC,0.380730,2019-11-22
ITC,0.401128,2019-11-25
ITC,0.419417,2019-11-26
ITC,0.444846,2019-11-27
ITC,0.429976,2019-11-28
ITC,0.595970,2019-11-29
ITC,0.610894,2019-12-02
ITC,0.598470,2019-12-03
ITC,0.572445,2019-12-04
ITC,0.572153,2019-12-05
ITC,0.576356,2019-12-06
JINDALSTEL,0.649902,2019-10-10
JINDALSTEL,0.644848,2019-10-11
JINDALSTEL,0.685416,2019-10-14
JINDALSTEL,0.655228,2019-10-15
JINDALSTEL,0.608846,2019-10-16
JINDALSTEL,0.643742,2019-10-17
JINDALSTEL,0.692207,2019-10-18
JINDALSTEL,0.631349,2019-10-22
JINDALSTEL,0.572730,2019-10-23
JINDALSTEL,0.575528,2019-10-24
JINDALSTEL,0.607559,2019-10-25
JINDALSTEL,0.777047,2019-10-29
JINDALSTEL,0.863026,2019-10-30
JINDALSTEL,1.036630,2019-10-31
JINDALSTEL,0.775579,2019-11-01
JINDALSTEL,0.651382,2019-11-04
JINDALSTEL,0.780839,2019-11-05
JINDALSTEL,0.778229,2019-11-06
JINDALSTEL,1.156035,2019-11-07
JINDALSTEL,1.043837,2019-11-08
JINDALSTEL,1.059899,2019-11-11
JINDALSTEL,0.938787,2019-11-13
JINDALSTEL,0.918324,2019-11-14
JINDALSTEL,0.869230,2019-11-15
JINDALSTEL,0.851294,2019-11-18
JINDALSTEL,0.785491,2019-11-19
JINDALSTEL,0.784650,2019-11-20
JINDALSTEL,0.737414,2019-11-21
JINDALSTEL,0.788684,2019-11-22
JINDALSTEL,0.991474,2019-11-25
JINDALSTEL,0.986548,2019-11-26
JINDALSTEL,1.061549,2019-11-27
JINDALSTEL,1.345037,2019-11-28
JINDALSTEL,0.760101,2019-11-29
JINDALSTEL,0.581434,2019-12-02
JINDALSTEL,0.637347,2019-12-03
JINDALSTEL,0.675761,2019-12-04
JINDALSTEL,0.556019,2019-12-05
JINDALSTEL,0.508534,2019-12-06
JSWSTEEL,0.561197,2019-10-10
JSWSTEEL,0.588194,2019-10-11
JSWSTEEL,0.642441,2019-10-14
JSWSTEEL,0.516717,2019-10-15
JSWSTEEL,0.499429,2019-10-16
JSWSTEEL,0.538606,2019-10-17
JSWSTEEL,0.566185,2019-10-18
JSWSTEEL,0.533365,2019-10-22
JSWSTEEL,0.766239,2019-10-23
JSWSTEEL,0.740236,2019-10-24
JSWSTEEL,0.574169,2019-10-25
JSWSTEEL,0.813112,2019-10-29
JSWSTEEL,0.848005,2019-10-30
JSWSTEEL,0.867832,2019-10-31
JSWSTEEL,0.535008,2019-11-01
JSWSTEEL,0.649515,2019-11-04
JSWSTEEL,0.573162,2019-11-05
JSWSTEEL,0.590393,2019-11-06
JSWSTEEL,0.728301,2019-11-07
JSWSTEEL,0.693973,2019-11-08
JSWSTEEL,0.692136,2019-11-11
JSWSTEEL,0.725862,2019-11-13
JSWSTEEL,0.729095,2019-11-14
JSWSTEEL,0.758373,2019-11-15
JSWSTEEL,0.709503,2019-11-18
JSWSTEEL,0.730815,2019-11-19
JSWSTEEL,0.684021,2019-11-20
JSWSTEEL,0.657478,2019-11-21
JSWSTEEL,0.731648,2019-11-22
JSWSTEEL,0.752387,2019-11-25
JSWSTEEL,0.683673,2019-11-26
JSWSTEEL,0.693500,2019-11-27
JSWSTEEL,0.955826,2019-11-28
JSWSTEEL,0.728589,2019-11-29
JSWSTEEL,0.735978,2019-12-02
JSWSTEEL,0.669370,2019-12-03
JSWSTEEL,0.716037,2019-12-04
JSWSTEEL,0.569094,2019-12-05
JSWSTEEL,0.597835,2019-12-06
JUBLFOOD,0.765886,2019-10-10
JUBLFOOD,0.748400,2019-10-11
JUBLFOOD,0.733473,2019-10-14
JUBLFOOD,0.713995,2019-10-15
JUBLFOOD,0.734607,2019-10-16
JUBLFOOD,0.760710,2019-10-17
JUBLFOOD,0.825294,2019-10-18
JUBLFOOD,1.188888,2019-10-22
JUBLFOOD,1.218052,2019-10-23
JUBLFOOD,1.158131,2019-10-24
JUBLFOOD,1.201040,2019-10-25
JUBLFOOD,1.165588,2019-10-29
JUBLFOOD,1.241150,2019-10-30
JUBLFOOD,1.460538,2019-10-31
JUBLFOOD,0.928571,2019-11-01
JUBLFOOD,0.894545,2019-11-04
JUBLFOOD,0.850453,2019-11-05
JUBLFOOD,0.787356,2019-11-06
JUBLFOOD,0.838169,2019-11-07
JUBLFOOD,0.781697,2019-11-08
JUBLFOOD,0.755928,2019-11-11
JUBLFOOD,0.670351,2019-11-13
JUBLFOOD,0.710697,2019-11-14
JUBLFOOD,0.785988,2019-11-15
JUBLFOOD,0.842674,2019-11-18
JUBLFOOD,0.822796,2019-11-19
JUBLFOOD,0.739852,2019-11-20
JUBLFOOD,0.696828,2019-11-21
JUBLFOOD,0.647900,2019-11-22
JUBLFOOD,0.685924,2019-11-25
JUBLFOOD,0.639391,2019-11-26
JUBLFOOD,0.665566,2019-11-27
JUBLFOOD,0.736040,2019-11-28
JUBLFOOD,0.461538,2019-11-29
JUBLFOOD,0.496078,2019-12-02
JUBLFOOD,0.452276,2019-12-03
JUBLFOOD,0.485250,2019-12-04
JUBLFOOD,0.497175,2019-12-05
JUBLFOOD,0.472440,2019-12-06
JUSTDIAL,1.014268,2019-10-10
JUSTDIAL,0.992691,2019-10-11
JUSTDIAL,0.977829,2019-10-14
JUSTDIAL,0.847627,2019-10-15
JUSTDIAL,0.838274,2019-10-16
JUSTDIAL,0.954736,2019-10-17
JUSTDIAL,1.034115,2019-10-18
JUSTDIAL,0.979529,2019-10-22
JUSTDIAL,1.077006,2019-10-23
JUSTDIAL,1.000000,2019-10-24
JUSTDIAL,1.048122,2019-10-25
JUSTDIAL,1.002469,2019-10-29
JUSTDIAL,1.005181,2019-10-30
JUSTDIAL,0.974554,2019-10-31
JUSTDIAL,0.568085,2019-11-01
JUSTDIAL,0.626077,2019-11-04
JUSTDIAL,0.595573,2019-11-05
JUSTDIAL,0.572110,2019-11-06
JUSTDIAL,0.526498,2019-11-07
JUSTDIAL,0.526395,2019-11-08
JUSTDIAL,0.503953,2019-11-11
JUSTDIAL,0.358350,2019-11-13
JUSTDIAL,0.352181,2019-11-14
JUSTDIAL,0.343192,2019-11-15
JUSTDIAL,0.383876,2019-11-18
JUSTDIAL,0.465480,2019-11-19
JUSTDIAL,0.490534,2019-11-20
JUSTDIAL,0.472353,2019-11-21
JUSTDIAL,0.489224,2019-11-22
JUSTDIAL,0.495858,2019-11-25
JUSTDIAL,0.530450,2019-11-26
JUSTDIAL,0.618945,2019-11-27
JUSTDIAL,0.751944,2019-11-28
JUSTDIAL,1.496855,2019-11-29
JUSTDIAL,1.333333,2019-12-02
JUSTDIAL,1.126353,2019-12-03
JUSTDIAL,1.150943,2019-12-04
JUSTDIAL,1.238172,2019-12-05
JUSTDIAL,1.203416,2019-12-06
KOTAKBANK,0.839907,2019-10-10
KOTAKBANK,0.800723,2019-10-11
KOTAKBANK,0.778210,2019-10-14
KOTAKBANK,0.968318,2019-10-15
KOTAKBANK,0.843119,2019-10-16
KOTAKBANK,0.881141,2019-10-17
KOTAKBANK,0.898764,2019-10-18
KOTAKBANK,0.970530,2019-10-22
KOTAKBANK,0.805080,2019-10-23
KOTAKBANK,0.780009,2019-10-24
KOTAKBANK,0.616014,2019-10-25
KOTAKBANK,0.581483,2019-10-29
KOTAKBANK,0.586074,2019-10-30
KOTAKBANK,0.617647,2019-10-31
KOTAKBANK,0.554664,2019-11-01
KOTAKBANK,0.501378,2019-11-04
KOTAKBANK,0.492831,2019-11-05
KOTAKBANK,0.569879,2019-11-06
KOTAKBANK,0.584356,2019-11-07
KOTAKBANK,0.634362,2019-11-08
KOTAKBANK,0.552295,2019-11-11
KOTAKBANK,0.581803,2019-11-13
KOTAKBANK,0.680437,2019-11-14
KOTAKBANK,0.705116,2019-11-15
KOTAKBANK,0.692039,2019-11-18
KOTAKBANK,0.694412,2019-11-19
KOTAKBANK,0.633146,2019-11-20
KOTAKBANK,0.557675,2019-11-21
KOTAKBANK,0.577081,2019-11-22
KOTAKBANK,0.648298,2019-11-25
KOTAKBANK,0.650779,2019-11-26
KOTAKBANK,0.743359,2019-11-27
KOTAKBANK,0.761904,2019-11-28
KOTAKBANK,0.698347,2019-11-29
KOTAKBANK,0.589063,2019-12-02
KOTAKBANK,0.632757,2019-12-03
KOTAKBANK,0.700102,2019-12-04
KOTAKBANK,0.696699,2019-12-05
KOTAKBANK,0.660649,2019-12-06
L&TFH,0.474314,2019-10-10
L&TFH,0.479174,2019-10-11
L&TFH,0.470804,2019-10-14
L&TFH,0.471807,2019-10-15
L&TFH,0.463043,2019-10-16
L&TFH,0.515601,2019-10-17
L&TFH,0.525451,2019-10-18
L&TFH,0.550924,2019-10-22
L&TFH,0.536366,2019-10-23
L&TFH,0.539393,2019-10-24
L&TFH,0.523130,2019-10-25
L&TFH,0.563339,2019-10-29
L&TFH,0.601409,2019-10-30
L&TFH,0.791392,2019-10-31
L&TFH,0.673830,2019-11-01
L&TFH,0.681360,2019-11-04
L&TFH,0.635330,2019-11-05
L&TFH,0.651483,2019-11-06
L&TFH,0.668937,2019-11-07
L&TFH,0.667192,2019-11-08
L&TFH,0.636001,2019-11-11
L&TFH,0.570011,2019-11-13
L&TFH,0.528318,2019-11-14
L&TFH,0.534282,2019-11-15
L&TFH,0.518717,2019-11-18
L&TFH,0.486928,2019-11-19
L&TFH,0.487899,2019-11-20
L&TFH,0.452208,2019-11-21
L&TFH,0.463663,2019-11-22
L&TFH,0.546638,2019-11-25
L&TFH,0.546006,2019-11-26
L&TFH,0.650528,2019-11-27
L&TFH,0.910663,2019-11-28
L&TFH,0.658242,2019-11-29
L&TFH,0.639794,2019-12-02
L&TFH,0.640270,2019-12-03
L&TFH,0.603377,2019-12-04
L&TFH,0.508215,2019-12-05
L&TFH,0.498078,2019-12-06
LICHSGFIN,0.593258,2019-10-10
LICHSGFIN,0.578405,2019-10-11
LICHSGFIN,0.536158,2019-10-14
LICHSGFIN,0.595641,2019-10-15
LICHSGFIN,0.646481,2019-10-16
LICHSGFIN,0.697897,2019-10-17
LICHSGFIN,0.679475,2019-10-18
LICHSGFIN,0.593865,2019-10-22
LICHSGFIN,0.540173,2019-10-23
LICHSGFIN,0.512114,2019-10-24
LICHSGFIN,0.506019,2019-10-25
LICHSGFIN,0.646823,2019-10-29
LICHSGFIN,0.719143,2019-10-30
LICHSGFIN,0.905263,2019-10-31
LICHSGFIN,0.918511,2019-11-01
LICHSGFIN,0.929949,2019-11-04
LICHSGFIN,0.832871,2019-11-05
LICHSGFIN,0.868566,2019-11-06
LICHSGFIN,0.537128,2019-11-07
LICHSGFIN,0.596000,2019-11-08
LICHSGFIN,0.611497,2019-11-11
LICHSGFIN,0.513991,2019-11-13
LICHSGFIN,0.526049,2019-11-14
LICHSGFIN,0.514489,2019-11-15
LICHSGFIN,0.530757,2019-11-18
LICHSGFIN,0.493658,2019-11-19
LICHSGFIN,0.501456,2019-11-20
LICHSGFIN,0.471162,2019-11-21
LICHSGFIN,0.479864,2019-11-22
LICHSGFIN,0.569506,2019-11-25
LICHSGFIN,0.562119,2019-11-26
LICHSGFIN,0.618750,2019-11-27
LICHSGFIN,0.942930,2019-11-28
LICHSGFIN,0.465634,2019-11-29
LICHSGFIN,0.495629,2019-12-02
LICHSGFIN,0.378872,2019-12-03
LICHSGFIN,0.407223,2019-12-04
LICHSGFIN,0.400258,2019-12-05
LICHSGFIN,0.421726,2019-12-06
LT,0.559155,2019-10-10
LT,0.584148,2019-10-11
LT,0.541333,2019-10-14
LT,0.545517,2019-10-15
LT,0.488903,2019-10-16
LT,0.457470,2019-10-17
LT,0.502408,2019-10-18
LT,0.444520,2019-10-22
LT,0.439287,2019-10-23
LT,0.408074,2019-10-24
LT,0.417923,2019-10-25
LT,0.481807,2019-10-29
LT,0.583441,2019-10-30
LT,0.653546,2019-10-31
LT,0.460563,2019-11-01
LT,0.461196,2019-11-04
LT,0.441876,2019-11-05
LT,0.453571,2019-11-06
LT,0.394148,2019-11-07
LT,0.394029,2019-11-08
LT,0.415128,2019-11-11
LT,0.379615,2019-11-13
LT,0.380299,2019-11-14
LT,0.342844,2019-11-15
LT,0.321572,2019-11-18
LT,0.312724,2019-11-19
LT,0.332599,2019-11-20
LT,0.346015,2019-11-21
LT,0.349777,2019-11-22
LT,0.357684,2019-11-25
LT,0.356234,2019-11-26
LT,0.373449,2019-11-27
LT,0.407177,2019-11-28
LT,0.500840,2019-11-29
LT,0.449390,2019-12-02
LT,0.421924,2019-12-03
LT,0.388274,2019-12-04
LT,0.373964,2019-12-05
LT,0.384654,2019-12-06
LUPIN,0.909974,2019-10-10
LUPIN,0.911295,2019-10-11
LUPIN,0.940914,2019-10-14
LUPIN,0.951358,2019-10-15
LUPIN,0.924901,2019-10-16
LUPIN,0.916555,2019-10-17
LUPIN,0.968934,2019-10-18
LUPIN,0.967125,2019-10-22
LUPIN,0.908887,2019-10-23
LUPIN,0.921673,2019-10-24
LUPIN,0.886718,2019-10-25
LUPIN,0.842981,2019-10-29
LUPIN,0.985365,2019-10-30
LUPIN,1.072033,2019-10-31
LUPIN,0.458072,2019-11-01
LUPIN,0.443322,2019-11-04
LUPIN,0.428134,2019-11-05
LUPIN,0.545513,2019-11-06
LUPIN,0.481185,2019-11-07
LUPIN,0.450373,2019-11-08
LUPIN,0.410372,2019-11-11
LUPIN,0.389070,2019-11-13
LUPIN,0.401477,2019-11-14
LUPIN,0.385947,2019-11-15
LUPIN,0.397761,2019-11-18
LUPIN,0.381287,2019-11-19
LUPIN,0.453369,2019-11-20
LUPIN,0.423222,2019-11-21
LUPIN,0.366952,2019-11-22
LUPIN,0.397660,2019-11-25
LUPIN,0.415361,2019-11-26
LUPIN,0.447812,2019-11-27
LUPIN,0.580645,2019-11-28
LUPIN,0.371064,2019-11-29
LUPIN,0.354601,2019-12-02
LUPIN,0.398593,2019-12-03
LUPIN,0.418452,2019-12-04
LUPIN,0.423357,2019-12-05
LUPIN,0.437061,2019-12-06
M&M,0.756634,2019-10-10
M&M,0.618088,2019-10-11
M&M,0.673923,2019-10-14
M&M,0.873781,2019-10-15
M&M,0.870949,2019-10-16
M&M,0.913355,2019-10-17
M&M,0.977324,2019-10-18
M&M,1.030005,2019-10-22
M&M,0.952695,2019-10-23
M&M,0.773319,2019-10-24
M&M,0.660807,2019-10-25
M&M,0.903488,2019-10-29
M&M,0.857058,2019-10-30
M&M,0.869112,2019-10-31
M&M,0.622395,2019-11-01
M&M,0.607254,2019-11-04
M&M,0.519122,2019-11-05
M&M,0.459356,2019-11-06
M&M,0.508532,2019-11-07
M&M,0.501027,2019-11-08
M&M,0.419551,2019-11-11
M&M,0.407077,2019-11-13
M&M,0.415891,2019-11-14
M&M,0.441118,2019-11-15
M&M,0.407366,2019-11-18
M&M,0.370047,2019-11-19
M&M,0.347905,2019-11-20
M&M,0.316556,2019-11-21
M&M,0.302449,2019-11-22
M&M,0.298647,2019-11-25
M&M,0.310086,2019-11-26
M&M,0.316390,2019-11-27
M&M,0.310616,2019-11-28
M&M,0.459179,2019-11-29
M&M,0.463002,2019-12-02
M&M,0.440629,2019-12-03
M&M,0.432717,2019-12-04
M&M,0.439599,2019-12-05
M&M,0.420475,2019-12-06
M&MFIN,0.913419,2019-10-10
M&MFIN,0.906382,2019-10-11
M&MFIN,0.901260,2019-10-14
M&MFIN,0.955555,2019-10-15
M&MFIN,0.801980,2019-10-16
M&MFIN,1.153961,2019-10-17
M&MFIN,1.284178,2019-10-18
M&MFIN,1.653900,2019-10-22
M&MFIN,1.312339,2019-10-23
M&MFIN,1.209090,2019-10-24
M&MFIN,1.180412,2019-10-25
M&MFIN,1.353191,2019-10-29
M&MFIN,1.521600,2019-10-30
M&MFIN,1.842829,2019-10-31
M&MFIN,1.414507,2019-11-01
M&MFIN,1.172549,2019-11-04
M&MFIN,0.713665,2019-11-05
M&MFIN,0.877669,2019-11-06
M&MFIN,0.931392,2019-11-07
M&MFIN,0.771900,2019-11-08
M&MFIN,0.771756,2019-11-11
M&MFIN,0.781645,2019-11-13
M&MFIN,0.770334,2019-11-14
M&MFIN,0.699859,2019-11-15
M&MFIN,0.718289,2019-11-18
M&MFIN,0.703377,2019-11-19
M&MFIN,0.717008,2019-11-20
M&MFIN,0.721726,2019-11-21
M&MFIN,0.609567,2019-11-22
M&MFIN,0.889639,2019-11-25
M&MFIN,0.887254,2019-11-26
M&MFIN,0.943548,2019-11-27
M&MFIN,1.183673,2019-11-28
M&MFIN,0.492447,2019-11-29
M&MFIN,0.430069,2019-12-02
M&MFIN,0.403472,2019-12-03
M&MFIN,0.382751,2019-12-04
M&MFIN,0.377697,2019-12-05
M&MFIN,0.374996,2019-12-06
MANAPPURAM,0.502590,2019-10-10
MANAPPURAM,0.514322,2019-10-11
MANAPPURAM,0.507389,2019-10-14
MANAPPURAM,0.511335,2019-10-15
MANAPPURAM,0.615160,2019-10-16
MANAPPURAM,0.745185,2019-10-17
MANAPPURAM,1.026470,2019-10-18
MANAPPURAM,1.047477,2019-10-22
MANAPPURAM,1.031884,2019-10-23
MANAPPURAM,1.056577,2019-10-24
MANAPPURAM,1.008333,2019-10-25
MANAPPURAM,0.916201,2019-10-29
MANAPPURAM,0.992223,2019-10-30
MANAPPURAM,1.046224,2019-10-31
MANAPPURAM,0.526703,2019-11-01
MANAPPURAM,0.557168,2019-11-04
MANAPPURAM,0.617801,2019-11-05
MANAPPURAM,0.805970,2019-11-06
MANAPPURAM,0.664285,2019-11-07
MANAPPURAM,0.690658,2019-11-08
MANAPPURAM,0.715179,2019-11-11
MANAPPURAM,0.825174,2019-11-13
MANAPPURAM,0.837127,2019-11-14
MANAPPURAM,0.813499,2019-11-15
MANAPPURAM,0.837209,2019-11-18
MANAPPURAM,0.791604,2019-11-19
MANAPPURAM,0.676016,2019-11-20
MANAPPURAM,0.663352,2019-11-21
MANAPPURAM,0.738686,2019-11-22
MANAPPURAM,0.776923,2019-11-25
MANAPPURAM,0.646969,2019-11-26
MANAPPURAM,0.589785,2019-11-27
MANAPPURAM,0.519292,2019-11-28
MANAPPURAM,0.758293,2019-11-29
MANAPPURAM,0.828382,2019-12-02
MANAPPURAM,0.834733,2019-12-03
MANAPPURAM,0.853107,2019-12-04
MANAPPURAM,0.756690,2019-12-05
MANAPPURAM,0.785388,2019-12-06
MARICO,0.309392,2019-10-10
MARICO,0.307262,2019-10-11
MARICO,0.284916,2019-10-14
MARICO,0.281250,2019-10-15
MARICO,0.248756,2019-10-16
MARICO,0.235042,2019-10-17
MARICO,0.253164,2019-10-18
MARICO,0.250936,2019-10-22
MARICO,0.226765,2019-10-23
MARICO,0.218867,2019-10-24
MARICO,0.259398,2019-10-25
MARICO,0.282945,2019-10-29
MARICO,0.307947,2019-10-30
MARICO,0.287833,2019-10-31
MARICO,0.255154,2019-11-01
MARICO,0.256637,2019-11-04
MARICO,0.258064,2019-11-05
MARICO,0.318271,2019-11-06
MARICO,0.341614,2019-11-07
MARICO,0.363238,2019-11-08
MARICO,0.357293,2019-11-11
MARICO,0.358333,2019-11-13
MARICO,0.473372,2019-11-14
MARICO,0.435203,2019-11-15
MARICO,0.454191,2019-11-18
MARICO,0.452336,2019-11-19
MARICO,0.443579,2019-11-20
MARICO,0.454361,2019-11-21
MARICO,0.443736,2019-11-22
MARICO,0.469107,2019-11-25
MARICO,0.485915,2019-11-26
MARICO,0.517948,2019-11-27
MARICO,0.498666,2019-11-28
MARICO,0.497076,2019-11-29
MARICO,0.524590,2019-12-02
MARICO,0.603524,2019-12-03
MARICO,0.618421,2019-12-04
MARICO,0.630996,2019-12-05
MARICO,0.574780,2019-12-06
MARUTI,0.684713,2019-10-10
MARUTI,0.690252,2019-10-11
MARUTI,0.779294,2019-10-14
MARUTI,0.988589,2019-10-15
MARUTI,0.948626,2019-10-16
MARUTI,1.015983,2019-10-17
MARUTI,1.159093,2019-10-18
MARUTI,1.172056,2019-10-22
MARUTI,1.367380,2019-10-23
MARUTI,1.338645,2019-10-24
MARUTI,1.275290,2019-10-25
MARUTI,1.456460,2019-10-29
MARUTI,1.191673,2019-10-30
MARUTI,1.067967,2019-10-31
MARUTI,0.755456,2019-11-01
MARUTI,0.635940,2019-11-04
MARUTI,0.587413,2019-11-05
MARUTI,0.517819,2019-11-06
MARUTI,0.491436,2019-11-07
MARUTI,0.453950,2019-11-08
MARUTI,0.405938,2019-11-11
MARUTI,0.416329,2019-11-13
MARUTI,0.420360,2019-11-14
MARUTI,0.411931,2019-11-15
MARUTI,0.392201,2019-11-18
MARUTI,0.377846,2019-11-19
MARUTI,0.507861,2019-11-20
MARUTI,0.469557,2019-11-21
MARUTI,0.470237,2019-11-22
MARUTI,0.565781,2019-11-25
MARUTI,0.516355,2019-11-26
MARUTI,0.624225,2019-11-27
MARUTI,0.658298,2019-11-28
MARUTI,0.940776,2019-11-29
MARUTI,0.826618,2019-12-02
MARUTI,0.775970,2019-12-03
MARUTI,0.778994,2019-12-04
MARUTI,0.651348,2019-12-05
MARUTI,0.604875,2019-12-06
MCDOWELL-N,0.424703,2019-10-10
MCDOWELL-N,0.420792,2019-10-11
MCDOWELL-N,0.419811,2019-10-14
MCDOWELL-N,0.427701,2019-10-15
MCDOWELL-N,0.438356,2019-10-16
MCDOWELL-N,0.427083,2019-10-17
MCDOWELL-N,0.457059,2019-10-18
MCDOWELL-N,0.449257,2019-10-22
MCDOWELL-N,0.448359,2019-10-23
MCDOWELL-N,0.482456,2019-10-24
MCDOWELL-N,0.463297,2019-10-25
MCDOWELL-N,0.466573,2019-10-29
MCDOWELL-N,0.488888,2019-10-30
MCDOWELL-N,0.474683,2019-10-31
MCDOWELL-N,0.413875,2019-11-01
MCDOWELL-N,0.316091,2019-11-04
MCDOWELL-N,0.368286,2019-11-05
MCDOWELL-N,0.381012,2019-11-06
MCDOWELL-N,0.359669,2019-11-07
MCDOWELL-N,0.348577,2019-11-08
MCDOWELL-N,0.356995,2019-11-11
MCDOWELL-N,0.343313,2019-11-13
MCDOWELL-N,0.349175,2019-11-14
MCDOWELL-N,0.370649,2019-11-15
MCDOWELL-N,0.365296,2019-11-18
MCDOWELL-N,0.369953,2019-11-19
MCDOWELL-N,0.372071,2019-11-20
MCDOWELL-N,0.363636,2019-11-21
MCDOWELL-N,0.367367,2019-11-22
MCDOWELL-N,0.367144,2019-11-25
MCDOWELL-N,0.373650,2019-11-26
MCDOWELL-N,0.413948,2019-11-27
MCDOWELL-N,0.453781,2019-11-28
MCDOWELL-N,0.655555,2019-11-29
MCDOWELL-N,0.582159,2019-12-02
MCDOWELL-N,0.440677,2019-12-03
MCDOWELL-N,0.452950,2019-12-04
MCDOWELL-N,0.451515,2019-12-05
MCDOWELL-N,0.452095,2019-12-06
MFSL,0.462783,2019-10-10
MFSL,0.462783,2019-10-11
MFSL,0.259868,2019-10-14
MFSL,0.266233,2019-10-15
MFSL,0.269230,2019-10-16
MFSL,0.250000,2019-10-17
MFSL,0.247557,2019-10-18
MFSL,0.228915,2019-10-22
MFSL,0.239520,2019-10-23
MFSL,0.226586,2019-10-24
MFSL,0.259036,2019-10-25
MFSL,0.258741,2019-10-29
MFSL,0.278571,2019-10-30
MFSL,0.231543,2019-10-31
MFSL,0.897435,2019-11-01
MFSL,0.204778,2019-11-04
MFSL,0.323129,2019-11-05
MFSL,0.316417,2019-11-06
MFSL,0.653169,2019-11-07
MFSL,0.869281,2019-11-08
MFSL,0.643598,2019-11-11
MFSL,0.570491,2019-11-13
MFSL,0.613518,2019-11-14
MFSL,0.627697,2019-11-15
MFSL,0.567944,2019-11-18
MFSL,0.448467,2019-11-19
MFSL,0.499292,2019-11-20
MFSL,0.566037,2019-11-21
MFSL,0.570747,2019-11-22
MFSL,0.695810,2019-11-25
MFSL,0.705202,2019-11-26
MFSL,0.694386,2019-11-27
MFSL,0.761557,2019-11-28
MFSL,0.301075,2019-11-29
MFSL,0.474489,2019-12-02
MFSL,0.213550,2019-12-03
MFSL,0.315709,2019-12-04
MFSL,0.378076,2019-12-05
MFSL,0.338255,2019-12-06
MGL,0.398601,2019-10-10
MGL,0.402877,2019-10-11
MGL,0.389162,2019-10-14
MGL,0.422727,2019-10-15
MGL,0.622009,2019-10-16
MGL,0.591346,2019-10-17
MGL,0.612244,2019-10-18
MGL,0.533333,2019-10-22
MGL,0.509708,2019-10-23
MGL,0.507246,2019-10-24
MGL,0.580310,2019-10-25
MGL,0.601092,2019-10-29
MGL,1.016806,2019-10-30
MGL,1.182608,2019-10-31
MGL,0.253333,2019-11-01
MGL,0.364705,2019-11-04
MGL,0.213483,2019-11-05
MGL,0.204419,2019-11-06
MGL,0.259259,2019-11-07
MGL,0.200000,2019-11-08
MGL,0.240000,2019-11-11
MGL,0.464454,2019-11-13
MGL,0.602777,2019-11-14
MGL,0.545667,2019-11-15
MGL,0.575980,2019-11-18
MGL,0.768421,2019-11-19
MGL,0.725685,2019-11-20
MGL,0.831024,2019-11-21
MGL,0.781671,2019-11-22
MGL,0.822033,2019-11-25
MGL,0.886435,2019-11-26
MGL,1.086614,2019-11-27
MGL,1.126712,2019-11-28
MGL,0.559829,2019-11-29
MGL,0.587500,2019-12-02
MGL,0.666666,2019-12-03
MGL,0.615942,2019-12-04
MGL,0.550458,2019-12-05
MGL,0.518404,2019-12-06
MINDTREE,0.652173,2019-10-10
MINDTREE,0.515337,2019-10-11
MINDTREE,0.561728,2019-10-14
MINDTREE,0.574712,2019-10-15
MINDTREE,0.572625,2019-10-16
MINDTREE,0.555555,2019-10-17
MINDTREE,0.609355,2019-10-18
MINDTREE,0.576671,2019-10-22
MINDTREE,0.530324,2019-10-23
MINDTREE,0.503639,2019-10-24
MINDTREE,0.515370,2019-10-25
MINDTREE,0.595744,2019-10-29
MINDTREE,0.589887,2019-10-30
MINDTREE,0.600000,2019-10-31
MINDTREE,0.653061,2019-11-01
MINDTREE,0.675675,2019-11-04
MINDTREE,0.849056,2019-11-05
MINDTREE,0.833333,2019-11-06
MINDTREE,0.788135,2019-11-07
MINDTREE,0.746153,2019-11-08
MINDTREE,0.576687,2019-11-11
MINDTREE,0.612021,2019-11-13
MINDTREE,0.661290,2019-11-14
MINDTREE,0.651282,2019-11-15
MINDTREE,0.593607,2019-11-18
MINDTREE,0.631336,2019-11-19
MINDTREE,0.421221,2019-11-20
MINDTREE,0.431159,2019-11-21
MINDTREE,0.498098,2019-11-22
MINDTREE,0.463503,2019-11-25
MINDTREE,0.452898,2019-11-26
MINDTREE,0.465909,2019-11-27
